bvid,time,Sadness,Anger,Regret,Disgust,Joy,Expectation,Surprise,Love,Neutral
BV1aU5qzLE7Z,2025-04-21,0,0,0,5,0,10,0,0,0
BV1aYLAzHEd8,2025-04-20,0,0,5,5,0,0,0,0,25
BV1aYLAzHEd8,2025-04-21,0,0,0,0,0,0,0,0,5
BV1aYLAzHEd8,2025-04-22,0,0,0,0,0,2,0,0,3
BV1aYLAzHEd8,2025-04-29,5,0,0,10,0,0,0,0,0
BV1aYLAzHEd8,2025-04-30,0,5,0,0,1,0,0,0,14
BV1aYLAzHEd8,2025-05-01,0,0,0,2,3,0,0,0,5
BV1aYLAzHEd8,2025-05-03,0,3,0,2,0,0,0,0,0
BV1aYLAzHEd8,2025-05-04,0,0,4,0,0,0,0,0,16
BV1aYLAzHEd8,2025-05-05,0,0,0,0,0,0,0,0,5
BV1aYLAzHEd8,2025-05-17,0,0,0,0,0,0,0,0,5
BV1aZ5rzdEU6,2025-04-18,0,0,0,5,0,0,0,0,0
BV1aZ5rzdEU6,2025-04-19,0,0,0,5,0,4,0,0,11
BV1aZ5rzdEU6,2025-04-20,0,0,0,5,3,0,0,0,2
BV1aZ5rzdEU6,2025-04-21,0,0,5,10,5,0,0,0,0
BV1aZ5rzdEU6,2025-04-22,0,0,0,0,5,0,0,0,5
BV1aZ5rzdEU6,2025-04-23,0,0,0,0,12,0,0,0,3
BV1aZ5rzdEU6,2025-04-27,0,0,0,0,0,0,0,0,5
BV1aZ5rzdEU6,2025-04-28,0,0,5,5,0,0,0,0,0
BV1aZ5rzdEU6,2025-04-29,0,0,0,5,0,0,0,0,0
BV1aZ5rzdEU6,2025-05-04,0,0,0,0,0,3,2,0,0
BV1asL6zpEFP,2025-04-28,0,0,0,5,0,0,0,0,15
BV1bTLDzyEY5,2025-04-29,0,0,0,0,0,0,0,0,9
BV1bTLDzyEY5,2025-06-04,4,0,0,1,0,0,0,0,0
BV1bTLDzyEY5,2025-06-23,0,0,0,4,0,0,0,0,0
BV1bc5JzsE8A,2025-04-18,0,0,5,0,5,5,0,0,35
BV1bc5JzsE8A,2025-04-19,0,0,0,0,0,0,0,0,10
BV1bc5JzsE8A,2025-04-20,0,0,0,0,0,0,0,0,10
BV1bc5JzsE8A,2025-04-21,0,0,0,0,0,0,0,0,5
BV1bc5JzsE8A,2025-04-22,0,0,0,0,0,0,0,0,5
BV1bm5Yz8EY1,2025-04-17,0,0,0,0,0,0,0,5,5
BV1cU5iz4ET7,2025-04-17,0,0,0,5,0,0,0,0,0
BV1caLFzxE1G,2025-04-20,0,0,0,0,1,0,0,0,4
BV1cfL2zWEVJ,2025-05-07,0,0,0,5,0,5,0,0,0
BV1cfL2zWEVJ,2025-05-08,7,0,3,0,0,0,0,0,15
BV1cfL2zWEVJ,2025-05-09,5,0,0,5,0,0,0,0,0
BV1cfL2zWEVJ,2025-05-10,0,0,0,0,0,0,0,0,5
BV1cfL2zWEVJ,2025-05-11,5,0,0,0,0,0,5,0,4
BV1cfL2zWEVJ,2025-05-12,0,0,0,0,0,5,0,0,0
BV1cfL2zWEVJ,2025-05-13,0,5,0,0,0,0,0,0,0
BV1cfL2zWEVJ,2025-05-16,0,0,0,0,5,0,0,0,0
BV1cfL2zWEVJ,2025-05-18,0,0,0,0,4,0,1,0,0
BV1cfL2zWEVJ,2025-05-21,0,0,0,0,0,0,0,0,5
BV1cfL2zWEVJ,2025-05-24,0,0,0,0,0,0,0,0,5
BV1cfL2zWEVJ,2025-05-25,0,0,0,0,0,0,0,0,5
BV1cfL2zWEVJ,2025-06-07,0,0,0,0,4,0,1,0,0
BV1chGfznEfu,2025-05-04,10,0,0,0,5,5,0,0,0
BV1chGfznEfu,2025-05-05,0,0,0,5,5,0,0,0,5
BV1chGfznEfu,2025-05-06,0,0,5,0,0,3,0,0,12
BV1dUdiY3ERo,2025-04-13,0,0,0,0,5,0,0,0,0
BV1dUdiY3ERo,2025-04-26,0,0,0,0,0,0,0,0,5
BV1dhVmzCE8V,2025-05-11,0,0,0,5,0,0,0,0,0
BV1dhVmzCE8V,2025-05-12,0,5,0,5,0,0,0,0,0
BV1dhVmzCE8V,2025-05-13,0,0,5,5,0,0,0,0,10
BV1dhVmzCE8V,2025-05-14,0,0,0,0,5,0,5,0,0
BV1dhVmzCE8V,2025-05-15,0,0,0,0,3,7,0,0,0
BV1dhVmzCE8V,2025-05-16,5,12,3,0,0,0,0,0,10
BV1dhVmzCE8V,2025-05-17,0,0,0,5,8,0,0,0,2
BV1dhVmzCE8V,2025-05-19,0,0,0,0,0,0,0,0,10
BV1dhVmzCE8V,2025-05-20,0,0,0,0,0,0,0,0,5
BV1dhVmzCE8V,2025-05-21,0,0,0,0,10,0,0,0,5
BV1dhVmzCE8V,2025-05-23,0,0,0,0,0,4,0,0,1
BV1dhVmzCE8V,2025-05-24,0,0,0,5,0,0,0,0,0
BV1dhVmzCE8V,2025-05-25,0,0,0,5,0,0,0,0,0
BV1dhVmzCE8V,2025-05-26,0,0,0,0,5,0,5,0,0
BV1dhVmzCE8V,2025-05-27,0,0,0,0,4,0,0,1,0
BV1dhVmzCE8V,2025-05-29,0,0,0,0,0,0,0,0,10
BV1dhVmzCE8V,2025-06-02,0,0,0,0,0,5,0,0,0
BV1dhVmzCE8V,2025-06-04,0,0,0,0,0,0,0,0,5
BV1dhVmzCE8V,2025-06-09,0,0,5,0,0,0,0,0,5
BV1dhVmzCE8V,2025-06-22,0,0,0,0,0,0,0,0,5
BV1dhVmzCE8V,2025-06-24,0,0,0,3,1,0,1,0,5
BV1eZLbzcEs9,2025-04-23,0,10,0,0,0,5,0,0,5
BV1ek5qzJEUL,2025-04-17,0,0,0,4,0,0,1,0,5
BV1fA5CzgEb4,2025-04-18,0,0,5,5,0,3,0,0,17
BV1fA5CzgEb4,2025-04-19,5,0,5,0,0,4,0,0,16
BV1fA5CzgEb4,2025-04-20,0,0,0,5,0,0,0,0,5
BV1fA5CzgEb4,2025-04-21,0,0,0,0,0,0,0,0,10
BV1fA5CzgEb4,2025-04-23,0,0,1,3,0,0,0,0,1
BV1fA5CzgEb4,2025-04-24,0,0,0,0,0,3,0,0,7
BV1fA5CzgEb4,2025-04-26,0,0,0,0,0,0,0,0,10
BV1fA5CzgEb4,2025-04-28,0,0,0,5,0,0,0,0,5
BV1fA5CzgEb4,2025-05-04,0,0,1,7,0,0,0,0,2
BV1fA5CzgEb4,2025-06-15,0,0,0,0,0,0,0,0,5
BV1fC5azVEUZ,2025-04-17,0,0,0,0,0,0,0,0,5
BV1fPdSYUEyk,2025-04-11,0,0,1,0,0,9,0,0,0
BV1fPdSYUEyk,2025-04-13,0,2,0,3,11,0,0,0,4
BV1fPdSYUEyk,2025-04-23,0,0,0,0,0,0,0,0,10
BV1fPdSYUEyk,2025-04-24,0,0,0,1,0,0,0,0,4
BV1fQ5ez1Enr,2025-04-17,5,0,0,0,0,0,0,0,0
BV1fi5xz9EJZ,2025-04-19,0,0,0,0,0,5,0,0,0
BV1fi5xz9EJZ,2025-04-20,10,10,0,5,6,20,0,0,39
BV1fi5xz9EJZ,2025-04-21,0,0,0,0,15,5,0,0,15
BV1fi5xz9EJZ,2025-04-22,0,5,0,0,6,0,0,0,9
BV1fi5xz9EJZ,2025-04-23,0,0,0,5,5,0,0,0,5
BV1fi5xz9EJZ,2025-04-24,4,0,0,0,0,0,1,0,0
BV1fi5xz9EJZ,2025-04-26,0,0,0,0,0,5,5,0,5
BV1fi5xz9EJZ,2025-05-01,0,0,0,5,0,0,0,0,0
BV1fi5xz9EJZ,2025-05-14,0,0,0,0,4,0,0,0,1
BV1fmL6ziEH6,2025-04-28,0,0,0,5,0,0,0,0,0
BV1gHLBz2EQ4,2025-04-27,0,0,0,0,0,0,0,0,10
BV1gHLBz2EQ4,2025-04-28,0,0,0,5,10,0,0,0,10
BV1gt5mz6EBw,2025-04-25,0,0,0,4,19,2,1,0,14
BV1gt5mz6EBw,2025-04-26,9,0,0,0,9,0,0,0,7
BV1gt5mz6EBw,2025-04-27,0,0,0,0,0,0,0,0,5
BV1gt5mz6EBw,2025-04-29,5,0,5,0,0,0,0,0,5
BV1gt5mz6EBw,2025-04-30,5,0,5,5,0,0,0,0,0
BV1gt5mz6EBw,2025-05-01,0,0,0,0,0,5,0,0,0
BV1gt5mz6EBw,2025-05-02,0,0,0,5,0,5,0,0,0
BV1gt5mz6EBw,2025-05-04,4,0,1,0,0,0,0,0,0
BV1gt5mz6EBw,2025-05-06,0,0,3,2,0,0,0,0,0
BV1gt5mz6EBw,2025-05-07,0,0,0,0,0,0,0,0,5
BV1gt5mz6EBw,2025-05-10,5,0,0,0,0,0,0,0,0
BV1gt5mz6EBw,2025-05-16,0,0,0,0,5,0,0,0,0
BV1gt5mz6EBw,2025-05-18,0,0,0,5,0,0,0,0,0
BV1h15vzzEwP,2025-04-18,0,0,0,0,5,0,0,0,0
BV1hc5yzhEBT,2025-04-21,9,5,2,4,2,7,13,0,48
BV1hc5yzhEBT,2025-04-22,0,0,0,0,5,0,0,0,5
BV1i4LqzWEa9,2025-04-24,0,0,0,0,0,0,0,0,5
BV1iPVGzLEb1,2025-05-02,0,0,5,0,0,0,0,0,0
BV1iPVGzLEb1,2025-05-03,0,0,0,0,2,0,0,0,8
BV1iZdJYcER4,2025-04-08,0,5,0,0,0,5,5,0,25
BV1iZdJYcER4,2025-04-09,0,0,0,0,0,0,5,0,5
BV1iZdJYcER4,2025-04-10,0,0,0,0,0,0,0,0,20
BV1iZdJYcER4,2025-04-14,0,0,0,4,0,0,0,0,6
BV1iZdJYcER4,2025-04-15,0,0,4,0,0,0,0,0,6
BV1iZdJYcER4,2025-04-17,0,0,0,0,0,0,0,0,5
BV1ibdNY9EDw,2025-04-09,0,0,0,5,0,0,0,0,25
BV1ibdNY9EDw,2025-04-10,0,5,0,0,5,0,0,0,10
BV1ibdNY9EDw,2025-04-11,0,0,0,0,5,0,0,0,0
BV1ibdNY9EDw,2025-04-12,0,0,0,0,0,0,5,0,0
BV1ibdNY9EDw,2025-04-13,0,2,0,8,0,0,0,0,0
BV1ibdNY9EDw,2025-04-17,0,0,0,0,0,0,0,0,5
BV1ibdNY9EDw,2025-04-25,0,0,0,0,0,0,0,0,5
BV1ibdNY9EDw,2025-04-28,0,0,0,0,0,0,0,0,5
BV1ibdNY9EDw,2025-05-11,5,0,0,0,0,0,5,0,0
BV1ibdNY9EDw,2025-06-06,0,0,0,0,0,5,0,0,0
BV1ibdNY9EDw,2025-06-24,0,0,0,0,0,0,0,0,5
BV1ibdNY9EDw,2025-06-25,0,0,0,0,0,0,0,0,5
BV1j7dkYoEjJ,2025-04-14,0,0,0,0,0,0,0,0,5
BV1j7dkYoEjJ,2025-04-15,0,0,0,3,0,0,0,0,2
BV1j7dkYoEjJ,2025-04-17,0,0,0,5,0,0,0,0,0
BV1j7dkYoEjJ,2025-04-18,0,0,0,0,0,5,0,0,10
BV1j7dkYoEjJ,2025-04-19,0,0,0,0,0,0,0,0,5
BV1j7dkYoEjJ,2025-04-26,0,0,0,0,0,5,0,0,0
BV1j7dkYoEjJ,2025-05-05,0,0,0,0,0,0,0,0,5
BV1j8RyYYExE,2025-04-07,0,0,0,0,5,0,0,0,5
BV1j8RyYYExE,2025-04-08,2,0,5,10,10,26,0,0,7
BV1j8RyYYExE,2025-04-09,5,5,0,10,5,31,7,0,52
BV1j8RyYYExE,2025-04-10,0,5,0,5,0,5,5,0,0
BV1j8RyYYExE,2025-04-11,0,0,0,10,0,5,0,0,10
BV1j8RyYYExE,2025-04-12,4,0,0,0,5,0,0,0,1
BV1j8RyYYExE,2025-04-13,0,1,0,4,0,0,0,0,0
BV1j8RyYYExE,2025-04-16,0,0,0,0,0,0,0,0,5
BV1jQ51z5ESc,2025-05-02,0,0,0,0,5,0,0,0,5
BV1jQ51z5ESc,2025-05-03,0,0,0,0,3,0,2,0,5
BV1jQ51z5ESc,2025-05-04,2,0,3,0,0,0,0,0,0
BV1jQ51z5ESc,2025-05-05,0,0,5,0,0,10,0,0,0
BV1jQ51z5ESc,2025-05-07,0,0,0,0,0,0,0,0,5
BV1jQ51z5ESc,2025-05-08,0,0,0,0,0,0,5,0,10
BV1jQ51z5ESc,2025-05-09,0,0,0,0,0,5,0,5,0
BV1jQ51z5ESc,2025-05-11,0,0,0,0,5,0,0,0,0
BV1jQ51z5ESc,2025-05-12,0,0,0,0,5,5,0,0,5
BV1jQ51z5ESc,2025-05-14,0,0,1,4,5,0,0,0,0
BV1jQ51z5ESc,2025-05-15,0,0,0,0,0,5,0,0,0
BV1jQ51z5ESc,2025-05-16,0,0,0,0,1,0,0,0,4
BV1jQ51z5ESc,2025-05-17,0,0,0,0,0,3,2,0,0
BV1jQ51z5ESc,2025-05-18,0,0,0,0,2,0,3,0,0
BV1ja5yzgEVh,2025-04-21,5,0,5,0,0,0,5,0,5
BV1ja5yzgEVh,2025-04-22,5,0,0,0,0,0,0,0,5
BV1ja5yzgEVh,2025-04-25,0,0,0,0,5,0,0,0,0
BV1ja5yzgEVh,2025-04-26,0,5,0,0,0,0,0,0,0
BV1jk5jzfE2Z,2025-04-18,0,0,0,0,3,0,0,0,2
BV1jk5jzfE2Z,2025-05-05,0,0,0,0,0,0,0,0,5
BV1jo5pzCEwM,2025-04-19,0,5,0,5,0,0,0,0,15
BV1jo5pzCEwM,2025-04-20,1,0,0,5,4,0,0,0,0
BV1jo5pzCEwM,2025-04-24,0,0,0,5,0,2,0,0,3
BV1k6VNzqEKy,2025-05-05,0,0,0,0,0,0,0,0,5
BV1kA5sztEYM,2025-04-19,0,0,0,1,5,0,0,0,54
BV1kA5sztEYM,2025-04-27,0,0,0,5,0,0,0,0,20
BV1kA5sztEYM,2025-04-30,0,0,0,0,0,0,0,0,5
BV1kA5sztEYM,2025-05-10,0,0,0,0,0,0,5,0,0
BV1kA5sztEYM,2025-06-23,0,0,0,0,0,0,0,0,5
BV1kA5sztEYM,2025-06-25,0,0,0,0,0,0,0,0,5
BV1kQdWYDERB,2025-04-08,5,0,0,5,0,5,0,0,45
BV1kQdWYDERB,2025-04-09,5,0,0,5,0,5,5,0,20
BV1kQdWYDERB,2025-04-10,0,0,0,0,0,5,0,0,0
BV1kQdWYDERB,2025-04-11,0,0,0,5,0,5,0,0,0
BV1kQdWYDERB,2025-04-12,0,0,0,0,0,0,0,0,5
BV1kQdWYDERB,2025-04-13,0,0,0,0,0,5,0,0,5
BV1kQdWYDERB,2025-04-18,0,0,0,0,0,0,0,0,10
BV1kQdWYDERB,2025-05-03,0,0,0,0,0,0,0,0,5
BV1kY5EzCEpt,2025-04-20,0,0,0,0,0,5,0,0,0
BV1mCdAYiE57,2025-04-09,5,5,10,22,31,25,1,0,41
BV1mCdAYiE57,2025-04-10,0,0,0,15,15,4,0,0,1
BV1mCdAYiE57,2025-04-11,0,0,5,0,0,0,0,0,0
BV1mCdAYiE57,2025-04-13,0,0,0,0,0,0,0,0,5
BV1mCdAYiE57,2025-04-14,0,0,5,0,0,0,0,0,0
BV1mCdAYiE57,2025-04-22,0,0,0,5,0,0,0,0,0
BV1nQ54zYErR,2025-04-20,0,0,0,0,5,0,0,0,0
BV1nR5bzuEe7,2025-04-27,0,0,0,0,0,0,0,0,5
BV1nhdpYjE68,2025-04-14,0,0,0,0,0,5,0,0,0
BV1nhdpYjE68,2025-04-15,0,0,5,0,0,5,0,0,0
BV1nhdpYjE68,2025-04-16,0,0,0,0,5,0,0,0,5
BV1nhdpYjE68,2025-04-17,0,0,0,5,0,0,0,0,0
BV1nhdpYjE68,2025-04-19,0,0,0,5,0,0,0,0,0
BV1nhdpYjE68,2025-04-20,0,0,0,5,0,0,5,0,0
BV1nhdpYjE68,2025-04-21,3,0,0,12,2,0,0,3,5
BV1nhdpYjE68,2025-04-24,0,0,0,0,0,5,0,0,0
BV1nhdpYjE68,2025-04-25,0,0,0,5,0,0,0,0,0
BV1nhdpYjE68,2025-05-01,0,0,0,0,0,0,0,0,5
BV1nhdpYjE68,2025-05-02,0,0,0,0,0,0,0,0,5
BV1nhdpYjE68,2025-05-04,0,0,0,5,0,5,0,0,0
BV1nhdpYjE68,2025-05-27,0,0,0,0,5,0,0,0,5
BV1nhdpYjE68,2025-05-28,0,0,0,0,0,0,5,0,0
BV1nhdpYjE68,2025-05-29,0,0,0,0,0,0,0,0,5
BV1noL2zRENp,2025-04-28,0,0,0,0,0,0,0,0,5
BV1noL2zRENp,2025-05-02,0,0,0,0,0,0,0,0,5
BV1o1LwzWEhe,2025-04-20,0,0,0,0,0,0,0,0,15
BV1o1LwzWEhe,2025-04-21,0,0,0,5,0,0,0,0,5
BV1o1LwzWEhe,2025-04-24,0,0,0,10,0,0,0,0,0
BV1oBG1zTEEb,2025-04-30,0,0,0,0,0,0,0,0,10
BV1oBG1zTEEb,2025-05-01,0,0,0,5,0,0,0,0,0
BV1oBG1zTEEb,2025-05-03,3,0,2,0,0,0,0,0,0
BV1oR5ezCEHk,2025-04-17,0,0,0,5,0,0,0,0,10
BV1oX51zyEUW,2025-04-22,0,1,2,2,0,0,0,0,0
BV1oa5WzUEzG,2025-05-15,0,0,0,0,0,0,0,0,5
BV1osxpeLE5J,2024-09-30,0,0,0,3,0,0,0,0,2
BV1p3LGztEHn,2025-04-25,0,0,0,0,5,0,0,0,0
BV1pC5pzpEGy,2025-04-19,0,0,0,0,0,0,0,0,5
BV1pL5kzVEX4,2025-04-18,0,0,0,3,0,0,5,0,12
BV1pL5kzVEX4,2025-04-19,0,0,0,5,0,0,0,0,5
BV1pL5kzVEX4,2025-04-21,0,0,0,0,5,0,0,0,0
BV1pNdHYLEEN,2025-04-14,0,0,0,0,5,0,0,0,0
BV1pXGUzsEnK,2025-04-29,0,0,5,0,0,0,0,0,0
BV1pXGUzsEnK,2025-04-30,0,0,0,5,0,0,0,0,5
BV1pb5jzBEmu,2025-04-20,5,0,0,0,0,0,0,0,10
BV1pb5jzBEmu,2025-04-21,0,0,0,5,11,9,0,0,30
BV1pb5jzBEmu,2025-04-22,0,0,5,5,1,2,0,0,7
BV1pb5jzBEmu,2025-04-23,0,0,0,0,0,5,0,0,0
BV1pb5jzBEmu,2025-04-24,0,0,0,0,0,5,0,0,5
BV1pb5jzBEmu,2025-04-25,0,5,0,0,0,0,0,0,0
BV1pb5jzBEmu,2025-04-26,0,0,0,0,0,0,0,0,5
BV1pb5jzBEmu,2025-04-27,0,0,0,0,5,0,0,0,5
BV1pb5jzBEmu,2025-05-02,0,0,0,5,0,0,0,0,5
BV1ph5jzTErQ,2025-04-19,0,0,0,0,0,0,0,0,15
BV1ph5jzTErQ,2025-04-20,0,0,0,0,0,0,0,0,5
BV1pm5sztE3G,2025-04-19,0,0,0,0,0,0,5,0,5
BV1pm5sztE3G,2025-04-20,0,5,10,26,10,11,7,0,81
BV1pm5sztE3G,2025-04-21,0,0,0,0,5,10,5,0,0
BV1pm5sztE3G,2025-04-22,0,0,2,8,5,0,0,0,0
BV1pm5sztE3G,2025-04-23,0,0,0,0,5,0,0,0,0
BV1pm5sztE3G,2025-04-26,0,0,0,0,0,2,0,0,3
BV1pm5sztE3G,2025-04-27,0,0,0,0,5,0,0,0,0
BV1q4LNzPEsU,2025-04-22,0,0,0,0,5,0,0,0,0
BV1q4LNzPEsU,2025-04-23,0,5,0,10,6,5,5,0,4
BV1q4LNzPEsU,2025-04-24,0,0,0,0,13,0,17,0,10
BV1q4LNzPEsU,2025-04-25,0,0,0,0,5,0,0,0,0
BV1q4LNzPEsU,2025-04-26,0,0,0,0,0,0,10,0,0
BV1q4LNzPEsU,2025-04-28,0,0,0,0,5,0,0,0,0
BV1qW5hzMEfS,2025-04-17,0,0,0,0,0,5,0,0,0
BV1qW5hzMEfS,2025-04-18,0,0,0,0,0,5,0,0,0
BV1qYduYqEyH,2025-04-11,0,0,0,0,5,0,5,0,0
BV1qbdTYaEoH,2025-04-09,0,0,0,0,5,0,0,0,5
BV1qc5EzvE4T,2025-04-21,0,0,0,5,0,0,0,0,0
BV1r151zJEX5,2025-04-22,0,0,0,5,0,0,0,0,0
BV1r2LJz2EcY,2025-04-25,0,0,0,0,10,0,0,0,10
BV1rJ5YzUE89,2025-04-17,0,0,0,0,0,0,5,0,0
BV1rL5hzCE4t,2025-04-20,0,0,3,0,8,2,0,0,2
BV1rL5hzCE4t,2025-04-21,0,0,5,0,0,0,0,0,0
BV1rL5hzCE4t,2025-04-22,0,0,0,0,0,0,0,0,5
BV1rL5hzCE4t,2025-04-25,0,0,0,0,0,5,0,0,0
BV1rL5hzCE4t,2025-04-26,0,0,0,0,5,0,0,0,5
BV1rL5hzCE4t,2025-04-27,0,0,0,0,0,0,0,0,5
BV1rL5hzCE4t,2025-04-28,0,0,0,0,0,5,0,0,0
BV1rL5hzCE4t,2025-05-01,3,0,0,2,0,1,0,0,9
BV1rL5hzCE4t,2025-05-03,0,0,0,0,0,0,0,0,5
BV1rL5hzCE4t,2025-05-06,0,0,0,0,0,5,0,0,0
BV1rL5hzCE4t,2025-05-08,0,0,0,0,5,0,0,0,0
BV1rL5hzCE4t,2025-05-09,0,0,0,0,0,10,0,0,5
BV1rL5hzCE4t,2025-05-11,5,0,0,10,0,0,0,0,0
BV1rL5hzCE4t,2025-05-14,0,5,0,5,0,0,0,0,0
BV1rM5iz9EUx,2025-04-17,0,0,0,0,7,0,0,0,3
BV1rPVzzcEqe,2025-05-06,0,0,0,0,0,0,0,5,5
BV1rbdCYMEZa,2025-04-11,0,0,5,0,0,0,0,0,15
BV1rbdCYMEZa,2025-04-17,0,0,0,0,4,1,0,0,0
BV1rbdCYMEZa,2025-04-24,0,0,0,0,0,0,0,0,5
BV1rsChYuETP,2025-01-04,0,0,0,0,5,0,0,0,0
BV1rsChYuETP,2025-05-02,0,0,0,0,0,0,0,0,5
BV1rxduYGEug,2025-04-10,0,0,0,0,0,5,0,0,0
BV1rxduYGEug,2025-04-11,0,0,0,0,0,0,0,0,5
BV1sR5YzREoZ,2025-04-17,0,0,5,0,0,0,0,0,0
BV1sULvzhEzN,2025-04-24,0,0,2,0,0,2,0,0,5
BV1sWVgz9Egu,2025-05-12,0,0,0,0,0,0,0,0,5
BV1t2dUYwExf,2025-04-11,0,0,0,2,11,5,5,0,12
BV1tCpKe7Eoy,2024-09-05,0,5,0,1,4,0,0,0,5
BV1tCpKe7Eoy,2024-09-15,0,0,0,0,0,0,0,0,20
BV1u15kzXEKu,2025-04-18,0,0,0,0,0,0,5,0,5
BV1u15kzXEKu,2025-04-19,0,0,0,0,0,0,0,0,5
BV1ud5UzgEmd,2025-04-22,0,0,0,0,0,0,0,0,5
BV1ukVizqEg5,2025-05-05,0,0,0,0,5,0,0,0,5
BV1vedNYnEhB,2025-04-09,0,0,0,0,0,0,0,0,10
BV1vedNYnEhB,2025-04-10,0,5,0,0,8,10,0,0,67
BV1vedNYnEhB,2025-04-11,0,0,0,0,0,0,5,0,5
BV1vedNYnEhB,2025-04-13,5,0,0,0,0,0,2,0,23
BV1vedNYnEhB,2025-04-18,0,0,0,0,0,0,4,0,6
BV1vedNYnEhB,2025-04-20,0,0,5,0,0,0,0,0,0
BV1vk5qzJEFJ,2025-04-17,0,0,0,0,10,0,0,0,0
BV1vk5qzJEFJ,2025-04-18,0,0,0,0,3,0,0,0,2
BV1vk5qzJEFJ,2025-04-20,0,0,5,0,0,0,0,0,5
BV1vkLuzzEVX,2025-04-21,5,0,0,0,0,0,0,0,20
BV1vy5zzdE3t,2025-04-17,0,0,0,0,5,0,0,0,0
BV1wV5JzjEQq,2025-04-18,0,0,0,5,0,0,0,0,0
BV1wV5JzjEQq,2025-04-19,0,0,0,0,0,0,0,0,5
BV1wy5ezHEr1,2025-04-17,0,0,0,0,2,3,0,0,5
BV1xD5hzSEaj,2025-04-17,0,0,0,0,5,0,0,0,15
BV1xD5hzSEaj,2025-04-18,0,0,0,0,0,0,5,0,5
BV1xD5hzSEaj,2025-04-19,5,0,0,0,14,0,0,0,21
BV1xD5hzSEaj,2025-04-20,0,0,0,0,13,0,1,0,16
BV1xD5hzSEaj,2025-04-21,0,0,0,0,5,5,0,0,15
BV1xD5hzSEaj,2025-04-24,0,0,0,0,0,0,0,0,5
BV1xD5hzSEaj,2025-05-03,0,5,0,0,0,0,0,0,5
BV1xD5hzSEaj,2025-05-04,0,0,0,0,7,0,0,0,3
BV1xD5hzSEaj,2025-05-05,0,0,0,5,0,0,0,0,5
BV1xD5hzSEaj,2025-05-06,5,0,0,0,0,0,0,0,10
BV1xD5hzSEaj,2025-05-07,0,0,0,0,0,0,0,0,10
BV1xD5hzSEaj,2025-05-09,0,0,0,0,0,0,0,0,5
BV1xD5hzSEaj,2025-05-10,5,0,0,0,0,0,0,0,0
BV1xD5hzSEaj,2025-05-12,0,0,0,0,0,5,0,0,5
BV1xNd5YwEh8,2025-04-10,0,0,0,0,0,0,0,0,5
BV1xo5vzwE5d,2025-04-17,0,0,0,5,0,0,0,0,0
BV1xo5vzwE5d,2025-04-18,0,0,1,0,0,4,0,0,5
BV1xo5vzwE5d,2025-04-19,0,0,0,10,0,0,0,0,5
BV1xo5vzwE5d,2025-04-20,5,0,0,10,5,0,5,0,25
BV1xo5vzwE5d,2025-04-21,0,0,0,0,5,0,0,0,0
BV1xo5vzwE5d,2025-04-22,0,0,0,0,0,0,0,0,10
BV1xo5vzwE5d,2025-04-25,0,0,0,0,0,0,0,0,5
BV1xo5vzwE5d,2025-04-27,0,0,0,5,0,0,0,0,0
BV1xo5vzwE5d,2025-04-30,0,5,0,5,0,0,0,0,0
BV1xo5vzwE5d,2025-05-01,0,0,0,0,0,0,0,0,5
BV1xo5vzwE5d,2025-05-02,0,0,0,0,0,2,0,0,13
BV1xo5vzwE5d,2025-05-03,0,0,0,0,0,0,0,0,20
BV1xo5vzwE5d,2025-05-05,0,0,0,0,0,0,0,0,5
BV1xo5vzwE5d,2025-05-06,0,0,0,0,0,5,0,0,5
BV1xo5vzwE5d,2025-05-07,0,0,0,0,0,0,0,0,5
BV1xo5vzwE5d,2025-05-09,0,0,0,0,0,0,5,0,5
BV1xo5vzwE5d,2025-05-11,0,0,0,0,0,0,0,0,5
BV1xo5vzwE5d,2025-05-12,0,0,0,0,0,0,0,0,5
BV1xo5vzwE5d,2025-05-13,5,0,0,0,0,0,0,0,5
BV1xo5vzwE5d,2025-05-15,0,0,0,5,0,0,0,0,0
BV1yeLLzuEye,2025-04-29,0,0,0,0,5,0,0,0,5
BV1yeLLzuEye,2025-04-30,0,0,0,0,3,0,0,0,7
BV1yeLLzuEye,2025-05-01,0,0,0,5,0,5,0,0,0
BV1yeLLzuEye,2025-05-02,0,0,4,11,5,0,0,0,10
BV1yeLLzuEye,2025-05-03,0,0,8,0,2,0,0,0,0
BV1yeLLzuEye,2025-05-08,0,0,0,5,0,5,0,0,0
BV1yeLLzuEye,2025-05-13,0,0,0,5,0,0,0,0,0
BV1yeLLzuEye,2025-05-21,0,0,0,0,0,0,0,0,5
BV1yeLLzuEye,2025-05-22,0,0,0,0,5,0,0,0,0
BV1yeLLzuEye,2025-05-24,0,0,5,0,0,0,0,0,0
BV1yeLLzuEye,2025-05-25,0,0,0,0,0,0,0,0,10
BV1yeLLzuEye,2025-06-02,0,0,0,0,0,3,0,0,2
BV1ys5zzzE6s,2025-04-18,0,0,5,10,5,0,5,0,10
BV1ys5zzzE6s,2025-04-19,0,0,0,5,7,0,5,0,8
BV1ys5zzzE6s,2025-04-20,5,4,0,1,7,0,0,0,8
BV1ys5zzzE6s,2025-04-21,0,0,0,0,0,0,0,0,5
BV1ys5zzzE6s,2025-04-22,0,0,0,1,4,4,0,0,6
BV1ys5zzzE6s,2025-04-24,0,0,0,0,0,0,0,0,5
